run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	library_name	library_layout	library_selection	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
SRR384950	SAMN00760802	SRX109299	PRJNA63463	7227	Drosophila melanogaster	GSM838791: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=575	PAIRED	cDNA	dd6494e6cc21473e835c45b0d0a4ad22;34e1c5f28e9b984985f734715b4465d0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384950/SRR384950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384950/SRR384950_2.fastq.gz		GSM838791	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=575
SRR384938	SAMN00760790	SRX109287	PRJNA63463	7227	Drosophila melanogaster	GSM838779: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=551	PAIRED	cDNA	27288ecb751e128e5c373ee9512a5508;a4fe2e96d155a40a4e7557103235fde3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384938/SRR384938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384938/SRR384938_2.fastq.gz		GSM838779	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=551
SRR384952	SAMN00760804	SRX109301	PRJNA63463	7227	Drosophila melanogaster	GSM838793: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=580	PAIRED	cDNA	bad431c59ff835b05b577fb630024997;da6aff845c3e5f64648ea8825efeba5b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384952/SRR384952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384952/SRR384952_2.fastq.gz		GSM838793	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=580
SRR384940	SAMN00760792	SRX109289	PRJNA63463	7227	Drosophila melanogaster	GSM838781: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=556	PAIRED	cDNA	b6759e87d0b944e7e5ecff0ba13ca56b;440baa53e3f7714ef4f05ff4d09fcd3b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384940/SRR384940_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384940/SRR384940_2.fastq.gz		GSM838781	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=556
SRR384961	SAMN00760813	SRX109310	PRJNA63463	7227	Drosophila melanogaster	GSM838802: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=516	PAIRED	cDNA	64dce7b79549761a7576751d0545e2b4;320e212b2941b9410431af152ff0cfe2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384961/SRR384961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384961/SRR384961_2.fastq.gz		GSM838802	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=516
SRR384941	SAMN00760793	SRX109290	PRJNA63463	7227	Drosophila melanogaster	GSM838782: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=557	PAIRED	cDNA	c8bc62bde4b2d1c8250079ef18f1b79c;5df172ee477a702b59a3399fd307db93	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384941/SRR384941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384941/SRR384941_2.fastq.gz		GSM838782	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=557
SRR384962	SAMN00760814	SRX109311	PRJNA63463	7227	Drosophila melanogaster	GSM838803: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=532	PAIRED	cDNA	480eec9e6849ab93f8b30bb6adf566f9;2caf40cb6218872b7624bcdf7bafe288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384962/SRR384962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384962/SRR384962_2.fastq.gz		GSM838803	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=532
SRR423930	SAMN00793076	SRX124474	PRJNA63463	7227	Drosophila melanogaster	GSM881216: 4-7hr ORC ChIP-Seq Input Oregon-R strain	SINGLE	ChIP	ef12f95f2a3482cefbd454f9f677049f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR423/SRR423930/SRR423930.fastq.gz		GSM881216	4-7hr ORC ChIP-Seq Input Oregon-R strain
SRR384942	SAMN00760794	SRX109291	PRJNA63463	7227	Drosophila melanogaster	GSM838783: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=559	PAIRED	cDNA	f5163e633fe4f95c56a8162dd89e8443;e71b33e671d24d5cd7bbb23fb16d2d11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384942/SRR384942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384942/SRR384942_2.fastq.gz		GSM838783	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=559
SRR423932	SAMN00793078	SRX124476	PRJNA63463	7227	Drosophila melanogaster	GSM881218: 4-7hr ORC ChIP-Seq ChIP Oregon-R strain Replicate 2	SINGLE	ChIP	50e36e28f12e0d5e299e23894f5e6808	ftp.sra.ebi.ac.uk/vol1/fastq/SRR423/SRR423932/SRR423932.fastq.gz		GSM881218	4-7hr ORC ChIP-Seq ChIP Oregon-R strain Replicate 2
SRR423936	SAMN00793082	SRX124480	PRJNA63463	7227	Drosophila melanogaster	GSM881221: 4-7hr PolII ChIP-Seq ChIP Oregon-R strain Replicate 1	SINGLE	ChIP	9062567646f3c1b1931ad1e1a7e65f0e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR423/SRR423936/SRR423936.fastq.gz		GSM881221	4-7hr PolII ChIP-Seq ChIP Oregon-R strain Replicate 1
SRR384943	SAMN00760795	SRX109292	PRJNA63463	7227	Drosophila melanogaster	GSM838784: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=563	PAIRED	cDNA	51bb3a1c823390a3fd2d0ce9799ec025;cbde35c97fbea2acdccb70bb2c3207e4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384943/SRR384943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384943/SRR384943_2.fastq.gz		GSM838784	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=563
SRR501551	SAMN00998744	SRX150046	PRJNA63463	7227	Drosophila melanogaster	GSM938097: 0-2hr Embryo PolII Input extraction1_seq1 aliquote 1	SINGLE	ChIP	ebffa878388b296bccae54f68e6b36c5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR501/SRR501551/SRR501551.fastq.gz		GSM938097	0-2hr Embryo PolII Input extraction1_seq1 aliquote 1
SRR501555	SAMN00998747	SRX150049	PRJNA63463	7227	Drosophila melanogaster	GSM938100: 0-2hr Embryo ORC Chip-Seq extraction1_seq1 aliquote 1	SINGLE	ChIP	6e557cc8a89dcaf264fe02117b80a7d6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR501/SRR501555/SRR501555.fastq.gz		GSM938100	0-2hr Embryo ORC Chip-Seq extraction1_seq1 aliquote 1
SRR384944	SAMN00760796	SRX109293	PRJNA63463	7227	Drosophila melanogaster	GSM838785: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=564	PAIRED	cDNA	824a55a9e6fcf822398d7457290c5743;9d66f140061b6f82ee19c9ec8ee7651c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384944/SRR384944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384944/SRR384944_2.fastq.gz		GSM838785	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=564
SRR504795	SAMN01041391	SRX151961	PRJNA63463	7227	Drosophila melanogaster	GSM945562: Cl8-PolII_ChipSeq_IP1 extraction1_seq1 aliquote 1	SINGLE	ChIP	743af89edaf657d8c029fad5b28e5c7d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR504/SRR504795/SRR504795.fastq.gz		GSM945562	Cl8-PolII_ChipSeq_IP1 extraction1_seq1 aliquote 1
SRR513575	SAMN01054415	SRX154741	PRJNA63463	7227	Drosophila melanogaster	GSM948519: Kc WT Early S-Phase Repliseq Rep1 extraction1_seq1 aliquote 1	SINGLE	other	592e7817a8200963ab85e8e7e6d7b112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/SRR513575/SRR513575.fastq.gz		GSM948519	Kc WT Early S-Phase Repliseq Rep1 extraction1_seq1 aliquote 1
SRR384945	SAMN00760797	SRX109294	PRJNA63463	7227	Drosophila melanogaster	GSM838786: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=566	PAIRED	cDNA	2158edec0687efa728807fe30a24c07f;4f6ae7d9de85f82adeaf7549752921e0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384945/SRR384945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384945/SRR384945_2.fastq.gz		GSM838786	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=566
SRR513577	SAMN01054417	SRX154743	PRJNA63463	7227	Drosophila melanogaster	GSM948521: Kc WT Late S-Phase Repliseq Rep1 extraction3_seq1 aliquote 1	SINGLE	other	1bf34fb97939219ea28601b21d8326e9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/SRR513577/SRR513577.fastq.gz		GSM948521	Kc WT Late S-Phase Repliseq Rep1 extraction3_seq1 aliquote 1
SRR384946	SAMN00760798	SRX109295	PRJNA63463	7227	Drosophila melanogaster	GSM838787: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=568	PAIRED	cDNA	0f8dba28b750df9a2c8dd8c0a095dea1;254ba7e69260bc02e267d368b5760196	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384946/SRR384946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384946/SRR384946_2.fastq.gz		GSM838787	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=568
SRR513580	SAMN01054420	SRX154746	PRJNA63463	7227	Drosophila melanogaster	GSM948524: Kc WT Late S-Phase Repliseq Rep2 extraction6_seq1 aliquote 1	SINGLE	other	6d39ee2d18215869d7e78ea645ff532a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/SRR513580/SRR513580.fastq.gz		GSM948524	Kc WT Late S-Phase Repliseq Rep2 extraction6_seq1 aliquote 1
SRR384949	SAMN00760801	SRX109298	PRJNA63463	7227	Drosophila melanogaster	GSM838790: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=574	PAIRED	cDNA	6cd49b3dce0d677a0398f361e23ce1af;a5e61b91ea05bbf1ae62519e2a10fcca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384949/SRR384949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384949/SRR384949_2.fastq.gz		GSM838790	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=574
SRR384951	SAMN00760803	SRX109300	PRJNA63463	7227	Drosophila melanogaster	GSM838792: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=577	PAIRED	cDNA	71302d92c6e4e6ef4f4859218ebd643d;37f9a7e24f14d2ccb4fa1b7720d694cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384951/SRR384951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384951/SRR384951_2.fastq.gz		GSM838792	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=577
SRR384953	SAMN00760805	SRX109302	PRJNA63463	7227	Drosophila melanogaster	GSM838794: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=581	PAIRED	cDNA	13718da740317501bed2ed869b4a047c;aacec6c6b5de684bb4d2690584a65f74	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384953/SRR384953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384953/SRR384953_2.fastq.gz		GSM838794	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=581
SRR384956	SAMN00760808	SRX109305	PRJNA63463	7227	Drosophila melanogaster	GSM838797: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=587	PAIRED	cDNA	5ca2c34999900ff118917b5bc5405c47;b2415abc76493f3fcaa825d6003330eb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384956/SRR384956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384956/SRR384956_2.fastq.gz		GSM838797	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=587
SRR384959	SAMN00760811	SRX109308	PRJNA63463	7227	Drosophila melanogaster	GSM838800: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=506	PAIRED	cDNA	ea8e6c2261715579fc49abb5c80ea813;9651333f1c0be5eeb0f3a3118eacb7ef	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384959/SRR384959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384959/SRR384959_2.fastq.gz		GSM838800	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=506
SRR384960	SAMN00760812	SRX109309	PRJNA63463	7227	Drosophila melanogaster	GSM838801: PolyA Spanning Reads from Drosophila melanogaster, RNA ID=498	PAIRED	cDNA	7136ec582e3b4384902769415f8f9720;5ea6e8c385ddf5488a61df5563b7bc68	ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384960/SRR384960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR384/SRR384960/SRR384960_2.fastq.gz		GSM838801	PolyA Spanning Reads from Drosophila melanogaster, RNA ID=498
SRR423931	SAMN00793077	SRX124475	PRJNA63463	7227	Drosophila melanogaster	GSM881217: 4-7hr ORC ChIP-Seq ChIP Oregon-R strain Replicate 1	SINGLE	ChIP	34d83b919c250e7e4396f8a8c462e5c6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR423/SRR423931/SRR423931.fastq.gz		GSM881217	4-7hr ORC ChIP-Seq ChIP Oregon-R strain Replicate 1
SRR423938	SAMN00793084	SRX124482	PRJNA63463	7227	Drosophila melanogaster	GSM881223: 4-7hr PolII ChIP-Seq ChIP Oregon-R strain Replicate 3	SINGLE	ChIP	6d30bfeb6bac8aa3058d434b84d6ffb9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR423/SRR423938/SRR423938.fastq.gz		GSM881223	4-7hr PolII ChIP-Seq ChIP Oregon-R strain Replicate 3
SRR501556	SAMN00998748	SRX150050	PRJNA63463	7227	Drosophila melanogaster	GSM938101: 0-2hr Embryo ORC Chip-Seq extraction2_seq1 aliquote 1	SINGLE	ChIP	58d9a3f9a49d4c36eeb7ef30e0c2c4b7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR501/SRR501556/SRR501556.fastq.gz		GSM938101	0-2hr Embryo ORC Chip-Seq extraction2_seq1 aliquote 1
SRR513576	SAMN01054416	SRX154742	PRJNA63463	7227	Drosophila melanogaster	GSM948520: Kc WT Mid S-Phase Repliseq Rep1 extraction2_seq1 aliquote 1	SINGLE	other	9f827399e9a44e602a72ec0d5f12e932	ftp.sra.ebi.ac.uk/vol1/fastq/SRR513/SRR513576/SRR513576.fastq.gz		GSM948520	Kc WT Mid S-Phase Repliseq Rep1 extraction2_seq1 aliquote 1
SRR586005	SAMN01761660	SRX193627	PRJNA63463	7227	Drosophila melanogaster	GSM1015343: KC167 WT Mid-Early S-phase Replicate 1 extraction2_seq1 aliquote 1	SINGLE	ChIP	ffdf41da0d4bfc18a6291d80e118091a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586005/SRR586005.fastq.gz		GSM1015343	KC167 WT Mid-Early S-phase Replicate 1 extraction2_seq1 aliquote 1
SRR586008	SAMN01761663	SRX193630	PRJNA63463	7227	Drosophila melanogaster	GSM1015346: KC167 WT Early S-phase Replicate 2 extraction5_seq1 aliquote 1	SINGLE	ChIP	998a44f233dd64a50d688b846412d303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586008/SRR586008.fastq.gz		GSM1015346	KC167 WT Early S-phase Replicate 2 extraction5_seq1 aliquote 1
SRR586009	SAMN01761664	SRX193631	PRJNA63463	7227	Drosophila melanogaster	GSM1015347: KC167 WT Mid-Early S-phase Replicate 2 extraction6_seq1 aliquote 1	SINGLE	ChIP	4489b71ea0772eaafa370b6ebb073259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586009/SRR586009.fastq.gz		GSM1015347	KC167 WT Mid-Early S-phase Replicate 2 extraction6_seq1 aliquote 1
SRR586024	SAMN01761679	SRX193646	PRJNA63463	7227	Drosophila melanogaster	GSM1015350: S2-DRSC WT Early S-phase Replicate 1 extraction1_seq1 aliquote 1	SINGLE	other	8221dda278dab49e4f1808f9a839fd08	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586024/SRR586024.fastq.gz		GSM1015350	S2-DRSC WT Early S-phase Replicate 1 extraction1_seq1 aliquote 1
SRR586026	SAMN01761681	SRX193648	PRJNA63463	7227	Drosophila melanogaster	GSM1015352: S2-DRSC WT Mid-Late S-phase Replicate 1 extraction3_seq1 aliquote 1	SINGLE	other	bf8d1766e75cdcb31e37f86bb10144c5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586026/SRR586026.fastq.gz		GSM1015352	S2-DRSC WT Mid-Late S-phase Replicate 1 extraction3_seq1 aliquote 1
SRR586028	SAMN01761683	SRX193650	PRJNA63463	7227	Drosophila melanogaster	GSM1015354: S2-DRSC WT Early S-phase Replicate 2 extraction5_seq1 aliquote 1	SINGLE	other	fedd95d0dfd2222223ad83dfd42f3b66	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586028/SRR586028.fastq.gz		GSM1015354	S2-DRSC WT Early S-phase Replicate 2 extraction5_seq1 aliquote 1
SRR586039	SAMN01761694	SRX193661	PRJNA63463	7227	Drosophila melanogaster	GSM1015365: ML-DmBG3-c2 WT Late S-phase Replicate 2 extraction8_seq1 aliquote 1	SINGLE	other	e800b936b72eaec01232279bef6cd0cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR586/SRR586039/SRR586039.fastq.gz		GSM1015365	ML-DmBG3-c2 WT Late S-phase Replicate 2 extraction8_seq1 aliquote 1
SRR612105	SAMN01761657	SRX193624	PRJNA63463	7227	Drosophila melanogaster	GSM1015340: Cl8 PE CNV Replicate 1 extraction1_seq1 aliquote 1	PAIRED	RANDOM	a2552dae6a8f15e6b5929c7fde975d26;09d566793dc36b9b8c4124a8bf5828a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR612/SRR612105/SRR612105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR612/SRR612105/SRR612105_2.fastq.gz		GSM1015340	Cl8 PE CNV Replicate 1 extraction1_seq1 aliquote 1
SRR612111	SAMN01761205	SRX193622	PRJNA63463	7227	Drosophila melanogaster	GSM1015338: S2-DRSC PE CNV Replicate 1 extraction1_seq1 aliquote 1	PAIRED	RANDOM	0120f672a6f6edd051e2df86e755edbf;0486e0c5761bde3c719d75d38c1fc385	ftp.sra.ebi.ac.uk/vol1/fastq/SRR612/SRR612111/SRR612111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR612/SRR612111/SRR612111_2.fastq.gz		GSM1015338	S2-DRSC PE CNV Replicate 1 extraction1_seq1 aliquote 1
